2026-04-09 19:33:42,104.18.19.125,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,104.18.19.125,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,104.18.19.125,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,104.18.19.125,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,104.18.19.125,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,192.168.31.212,104.18.19.125,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:43,104.18.19.125,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:43,104.18.19.125,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:43,192.168.31.212,104.18.19.125,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:43,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:43,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:43,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:43,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:43,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:43,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:43,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:43,4.145.11.36,192.168.31.212,Possible scan: high traffic from 4.145.11.36
2026-04-09 19:33:43,4.145.11.36,192.168.31.212,Possible scan: high traffic from 4.145.11.36
2026-04-09 19:33:43,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:43,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:43,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:43,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:43,4.145.11.36,192.168.31.212,Possible scan: high traffic from 4.145.11.36
